,area_type,availability,size,total_sqft,bath,balcony,price,Electronic City,Hebbal,Kanakpura Road,Marathahalli,Raja Rajeshwari Nagar,Sarjapur  Road,Thanisandra,Uttarahalli,Whitefield,Yelahanka
3684,1,1,2,902.0,2.0,2.0,42.0,0,0,0,0,0,0,0,0,0,0
3685,3,1,6,600.0,3.0,3.0,95.0,0,0,0,0,0,0,0,0,0,0
3686,1,1,2,1175.0,2.0,1.0,47.0,0,0,0,0,0,0,0,1,0,0
3687,1,0,2,1365.0,2.0,1.0,122.0,0,0,0,0,0,0,0,0,0,0
3688,1,1,2,984.0,2.0,1.0,51.0,0,0,0,0,0,0,0,0,0,0
3689,3,1,4,2700.0,2.0,2.0,100.0,0,1,0,0,0,0,0,0,0,0
3690,1,1,3,1475.0,3.0,2.0,96.0,0,0,0,0,0,0,0,0,0,0
3691,1,1,2,1300.0,2.0,2.0,79.0,0,0,0,0,0,0,0,0,0,0
3692,3,1,5,1200.0,6.0,1.0,220.0,0,0,0,0,0,0,0,0,0,0
3693,2,1,3,1453.0,2.0,2.0,43.59,0,0,0,0,0,0,0,0,0,0
3694,1,1,2,1550.0,2.0,3.0,160.0,0,0,0,0,0,0,0,0,0,0
3695,2,1,3,1666.0,3.0,2.0,95.0,0,0,0,0,0,0,0,0,0,0
3696,3,1,4,1410.0,4.0,2.0,160.0,0,0,0,0,0,0,0,0,0,0
3697,3,0,4,4025.0,5.0,3.0,800.0,0,0,0,0,0,0,0,0,0,1
3698,1,1,3,1845.0,3.0,3.0,91.0,0,0,0,0,0,0,0,0,0,0
3699,1,1,3,1676.0,3.0,3.0,52.0,0,0,0,0,0,0,0,0,0,0
3700,1,0,2,1137.0,2.0,1.0,63.0,0,0,0,0,0,0,0,1,0,0
3701,1,1,3,1360.0,2.0,1.0,70.5,1,0,0,0,0,0,0,0,0,0
3702,1,1,3,1374.0,2.0,2.0,70.0,0,0,0,0,0,0,0,0,0,0
3703,2,1,3,1700.0,3.0,2.0,155.0,0,0,0,0,0,0,0,0,0,0
3704,3,1,5,3227.0,5.0,0.0,250.0,0,0,0,0,0,0,0,0,1,0
3705,1,1,4,2145.0,4.0,2.0,125.0,0,0,0,0,0,0,0,0,0,0
3707,1,0,3,2170.0,3.0,2.0,151.0,0,0,0,0,0,0,0,0,0,0
3708,2,1,2,1080.0,2.0,1.0,55.0,0,0,0,0,0,0,0,0,0,0
3709,2,1,3,1790.0,3.0,3.0,100.0,0,0,0,0,0,0,0,0,0,0
3710,1,1,1,550.0,1.0,1.0,17.0,0,0,0,0,0,0,0,0,0,0
3711,1,1,3,1270.0,2.0,2.0,50.79,0,0,0,0,0,0,0,0,0,0
3712,2,1,2,1033.0,2.0,2.0,48.0,0,0,0,0,0,0,0,0,0,0
3713,2,1,2,1000.0,2.0,1.0,80.0,0,0,0,0,0,0,0,0,0,0
3715,1,1,2,1240.0,2.0,2.0,52.6,0,0,0,0,0,0,0,0,0,0
3716,3,1,5,1650.0,5.0,1.0,450.0,0,0,0,0,0,0,0,0,0,0
3717,1,1,2,883.0,2.0,1.0,39.0,0,0,0,0,0,0,0,0,0,0
3718,2,0,3,1500.0,2.0,0.0,97.0,0,0,0,0,0,0,0,0,0,0
3719,1,1,3,1730.0,3.0,3.0,139.0,0,0,0,1,0,0,0,0,0,0
3720,1,1,3,1915.0,3.0,3.0,80.0,0,0,0,0,0,0,0,0,0,0
3721,1,1,3,1545.0,3.0,2.0,79.0,0,0,0,0,0,0,0,0,1,0
3722,1,0,3,1865.0,4.0,2.0,140.0,0,0,0,0,0,0,0,0,0,0
3723,1,1,2,1150.0,2.0,2.0,40.0,0,0,0,0,0,0,0,0,0,0
3724,1,0,2,1200.0,2.0,2.0,49.0,0,0,0,0,0,0,0,0,0,0
3725,2,1,2,963.0,2.0,2.0,40.0,0,0,0,0,0,0,0,0,0,0
3726,3,1,3,1200.0,3.0,1.0,120.0,0,0,0,0,0,0,0,0,0,0
3727,1,1,4,2600.0,4.0,3.0,260.0,0,0,0,0,0,0,0,0,0,0
3728,2,1,4,1700.0,4.0,2.0,108.0,0,0,0,0,0,0,0,0,0,0
3729,1,1,3,1682.0,3.0,1.0,120.0,0,0,0,0,0,0,0,0,0,0
3730,2,1,3,1371.0,2.0,2.0,65.0,0,0,0,0,0,0,0,0,0,1
3731,1,0,2,901.0,2.0,1.0,49.5,0,0,0,0,0,0,0,0,0,0
3732,3,1,7,600.0,7.0,0.0,73.0,0,0,0,0,0,0,0,0,0,0
3733,1,1,3,1730.0,3.0,1.0,120.0,0,0,0,0,0,0,0,0,0,0
3734,3,1,4,1200.0,4.0,0.0,125.0,0,0,0,0,0,0,0,0,0,0
3735,1,1,3,1500.0,3.0,3.0,102.0,0,0,0,0,0,0,0,0,0,0
3737,2,1,4,3500.0,4.0,2.0,245.0,0,0,0,0,0,0,0,0,0,0
3738,4,1,2,1203.0,2.0,1.0,59.86,0,0,0,0,0,0,0,0,0,0
3739,1,1,2,1357.0,2.0,2.0,54.0,0,0,0,0,0,0,0,0,0,0
3740,1,1,3,1600.0,3.0,2.0,76.0,0,0,0,0,0,0,0,0,0,0
3741,2,1,1,350.0,1.0,1.0,13.5,0,0,0,0,0,0,0,0,0,0
3742,1,1,3,1665.0,3.0,1.0,53.0,0,0,0,0,0,0,0,0,0,0
3743,3,1,3,1400.0,3.0,3.0,200.0,0,0,0,0,0,0,0,0,0,0
3744,1,1,1,835.0,1.0,1.0,46.95,0,0,0,0,0,1,0,0,0,0
3745,3,1,2,815.0,3.0,2.0,160.0,0,0,0,0,0,0,0,0,0,0
3746,1,1,3,1444.0,2.0,1.0,80.0,0,0,0,0,0,0,0,0,0,0
3747,1,1,2,1277.0,2.0,2.0,55.0,0,0,0,0,0,0,0,0,0,0
3748,1,1,3,1521.0,3.0,1.0,94.71,0,0,0,0,0,0,0,0,0,0
3749,1,1,2,1134.0,2.0,1.0,40.0,0,0,0,0,0,0,0,0,0,0
3750,1,1,2,995.0,2.0,1.0,34.82,0,0,0,0,0,0,0,0,0,0
3752,2,1,2,1325.0,1.0,1.0,92.0,0,0,0,1,0,0,0,0,0,0
3753,2,1,6,4000.0,6.0,2.0,150.0,0,0,0,0,0,0,0,0,0,0
3754,2,1,3,1525.0,3.0,2.0,90.0,0,0,0,1,0,0,0,0,0,0
3755,1,0,3,1320.0,2.0,2.0,73.0,0,0,0,0,0,0,0,0,0,0
3756,1,1,1,650.0,1.0,1.0,23.0,0,0,0,0,0,0,0,0,0,0
3757,2,1,3,1858.0,2.0,1.0,167.0,0,0,0,0,0,0,0,0,0,0
3758,1,0,2,1150.0,2.0,1.0,38.0,1,0,0,0,0,0,0,0,0,0
3759,1,1,2,769.0,2.0,1.0,40.0,0,0,0,0,0,0,0,0,0,0
3760,1,1,3,1571.0,3.0,2.0,105.0,1,0,0,0,0,0,0,0,0,0
3761,1,1,3,1445.0,3.0,1.0,86.56,0,0,0,0,0,0,0,0,0,0
3762,1,1,3,1590.0,2.0,2.0,135.0,0,0,0,0,0,0,0,0,0,0
3763,1,1,2,902.0,2.0,2.0,49.0,0,0,0,0,0,0,0,0,0,0
3764,3,0,3,2238.0,3.0,1.0,140.0,0,0,0,0,0,0,0,0,0,0
3765,2,0,2,1090.0,2.0,1.0,31.49,1,0,0,0,0,0,0,0,0,0
3766,2,1,3,1712.0,3.0,3.0,82.0,0,0,0,0,0,0,0,0,0,1
3767,2,1,2,1088.0,2.0,1.0,68.0,0,0,0,0,0,0,0,0,0,0
3768,1,1,3,1575.0,3.0,3.0,63.1,0,0,0,0,0,0,0,0,0,0
3769,3,1,6,2150.0,6.0,3.0,205.0,0,0,0,0,0,0,0,0,0,0
3770,1,1,3,1920.0,3.0,2.0,150.0,0,0,0,0,0,0,0,0,0,0
3771,3,1,2,1000.0,2.0,0.0,57.0,0,0,0,0,0,0,0,0,0,0
3772,1,0,2,1100.0,2.0,2.0,56.1,0,0,0,0,0,0,0,0,0,0
3773,1,1,2,1089.0,2.0,2.0,45.0,1,0,0,0,0,0,0,0,0,0
3774,2,1,2,1106.0,2.0,1.0,43.09,0,0,0,0,0,0,0,0,0,0
3775,1,0,2,927.0,2.0,2.0,37.0,0,0,0,0,0,0,0,0,0,0
3776,1,1,2,1339.0,2.0,2.0,58.0,0,0,1,0,0,0,0,0,0,0
3777,2,0,1,923.0,1.0,1.0,45.69,0,0,0,0,0,0,1,0,0,0
3778,3,0,3,2900.0,3.0,2.0,285.0,0,0,0,0,0,1,0,0,0,0
3779,1,1,2,1175.0,2.0,2.0,75.0,0,0,0,0,0,0,0,0,0,0
3780,2,1,2,975.0,2.0,1.0,55.0,0,0,0,0,0,0,0,0,0,0
3781,1,1,3,2400.0,4.0,1.0,180.0,0,1,0,0,0,0,0,0,0,0
3782,1,1,3,1330.0,3.0,2.0,72.0,0,0,0,0,0,0,0,0,0,0
3783,1,0,2,1183.0,2.0,1.0,59.74,0,0,0,0,0,0,1,0,0,0
3784,1,1,3,1758.0,3.0,2.0,133.0,0,0,0,0,0,0,0,0,0,0
3785,3,1,3,1200.0,3.0,2.0,265.0,0,0,0,0,0,0,0,0,0,0
3786,1,0,3,1255.0,2.0,1.0,77.68,0,1,0,0,0,0,0,0,0,0
3787,3,1,3,600.0,4.0,2.0,110.0,0,0,0,0,0,0,0,0,0,0
3788,2,1,2,1100.0,2.0,2.0,50.0,0,0,0,0,0,0,0,0,0,0
3789,1,0,2,1170.0,2.0,2.0,46.8,0,0,0,0,0,0,0,0,0,0
3790,2,1,5,2400.0,5.0,2.0,120.0,0,0,0,0,0,0,0,0,0,0
3791,1,1,3,1530.0,3.0,3.0,51.77,0,0,0,0,1,0,0,0,0,0
3792,2,0,2,1420.0,2.0,2.0,107.0,0,1,0,0,0,0,0,0,0,0
3793,3,1,4,1200.0,4.0,2.0,300.0,0,0,0,0,0,0,0,0,0,0
3794,3,1,6,1045.0,6.0,3.0,160.0,0,0,0,0,0,0,0,0,0,0
3795,1,0,3,1591.0,3.0,1.0,115.0,0,0,1,0,0,0,0,0,0,0
3796,1,1,3,1680.0,3.0,2.0,120.0,0,0,0,0,0,0,0,0,0,0
3797,3,1,2,675.0,3.0,1.0,52.0,0,0,0,0,0,0,0,0,0,0
3798,1,0,2,1055.0,2.0,1.0,57.63,0,0,0,0,0,0,0,0,0,0
3799,1,1,3,1918.0,3.0,2.0,129.0,0,0,0,0,0,0,0,0,0,0
3800,1,0,2,1280.0,2.0,1.0,76.0,0,0,0,0,0,1,0,0,0,0
3801,1,1,3,1560.0,3.0,3.0,66.0,0,0,0,0,0,0,0,0,0,0
3802,1,1,2,1145.0,2.0,2.0,49.5,0,0,0,0,0,1,0,0,0,0
3803,1,1,3,2106.0,3.0,2.0,126.0,0,0,0,0,0,0,0,0,0,0
3804,1,1,3,1801.0,3.0,2.0,139.0,0,0,0,0,0,0,0,0,0,0
3805,3,1,5,1200.0,5.0,3.0,120.0,0,0,0,0,0,0,0,0,0,0
3806,1,1,2,1718.0,3.0,2.0,288.0,0,0,0,0,0,0,0,0,0,0
3807,1,0,3,1306.0,3.0,2.0,54.65,0,0,0,0,0,0,0,0,1,0
3808,1,0,2,1320.0,2.0,1.0,92.0,0,1,0,0,0,0,0,0,0,0
3809,2,1,3,1350.0,2.0,2.0,65.0,0,0,0,0,0,0,0,0,0,0
3810,2,1,4,2990.0,4.0,2.0,324.0,0,0,0,0,0,0,0,0,0,0
3811,2,1,4,3800.0,5.0,3.0,300.0,0,0,0,0,0,0,0,0,0,0
3812,1,1,3,1344.0,2.0,1.0,42.0,0,0,0,0,0,0,0,0,0,0
3813,1,1,3,1893.0,3.0,2.0,100.0,0,0,0,0,0,0,0,0,0,0
3814,1,1,3,1107.0,2.0,1.0,43.0,0,0,0,0,0,0,0,0,0,0
3815,3,1,9,1200.0,10.0,2.0,180.0,0,0,0,0,0,0,0,0,0,0
3816,1,1,2,1190.0,2.0,1.0,75.0,0,0,0,0,0,0,0,0,0,0
3817,2,1,2,1000.0,2.0,1.0,35.0,0,0,0,0,0,0,0,0,1,0
3818,3,1,2,2400.0,2.0,1.0,160.0,0,0,0,0,0,0,0,0,0,0
3819,1,1,2,1000.0,2.0,1.0,48.5,0,0,0,0,0,0,0,0,0,0
3820,1,1,3,2113.0,3.0,2.0,155.0,0,0,0,0,0,0,0,0,0,0
3821,2,1,2,1100.0,2.0,1.0,46.0,0,0,0,0,0,0,0,0,0,0
3822,3,1,5,1200.0,4.0,1.0,160.0,0,0,0,0,0,0,0,0,0,0
3823,1,1,4,1884.0,4.0,2.0,120.0,0,0,0,0,0,0,0,0,0,0
3824,1,1,2,1110.0,2.0,1.0,40.0,1,0,0,0,0,0,0,0,0,0
3825,1,1,2,1027.0,2.0,2.0,43.0,0,0,0,0,0,0,0,0,0,0
3826,1,0,3,1250.0,3.0,2.0,40.0,0,0,0,0,0,0,0,0,0,0
3827,2,1,3,1470.0,3.0,0.0,62.0,0,0,0,0,0,1,0,0,0,0
3828,2,0,2,1150.0,2.0,1.0,75.0,0,0,0,0,0,0,0,0,0,0
3829,3,1,3,1200.0,3.0,2.0,165.0,0,0,0,0,0,0,0,0,0,0
3830,1,0,1,703.0,1.0,1.0,52.0,0,0,0,0,0,0,0,0,0,0
3831,1,1,3,1400.0,2.0,2.0,62.0,0,0,0,0,0,0,0,0,0,0
3832,1,1,2,1195.0,2.0,2.0,51.0,0,0,0,0,0,0,0,0,0,0
3833,1,1,2,1302.0,2.0,1.0,69.1,0,0,0,0,0,0,0,0,0,0
3834,1,0,3,1583.0,3.0,1.0,74.4,0,0,0,0,0,0,0,0,0,0
3835,1,1,3,1488.0,2.0,3.0,60.0,0,0,0,0,0,0,0,0,0,0
3836,3,1,4,600.0,5.0,2.0,85.0,0,0,0,0,0,0,0,0,0,0
3837,1,0,3,1385.0,2.0,2.0,34.63,0,0,0,0,0,0,0,0,0,0
3838,1,1,4,3262.0,4.0,2.0,260.0,0,0,0,0,0,0,0,0,1,0
3839,2,0,3,1600.0,3.0,2.0,104.0,1,0,0,0,0,0,0,0,0,0
3840,1,1,2,1150.0,2.0,1.0,90.0,0,0,0,0,0,0,0,0,0,0
3841,3,1,9,4500.0,9.0,2.0,166.0,0,0,0,0,0,0,0,0,0,0
3842,1,1,2,1263.0,2.0,1.0,78.0,0,0,0,0,0,1,0,0,0,0
3843,3,1,7,1200.0,8.0,2.0,110.0,0,0,0,0,0,0,0,0,0,0
3844,1,0,2,1299.0,2.0,2.0,85.0,0,0,1,0,0,0,0,0,0,0
3845,1,1,2,1330.0,2.0,1.0,78.0,0,0,0,0,0,0,0,0,0,0
3846,1,0,3,1282.0,2.0,2.0,52.43,0,0,0,0,0,0,0,0,0,0
3847,2,1,3,1853.0,3.0,2.0,82.0,0,0,0,0,0,0,0,0,0,0
3848,1,1,2,861.0,2.0,1.0,35.0,0,0,0,0,0,0,0,0,0,0
3849,2,1,3,1600.0,3.0,2.0,95.0,0,0,0,0,0,0,0,0,0,0
3850,2,1,2,1256.0,2.0,1.0,62.8,0,0,0,0,0,0,0,0,0,0
3851,1,1,3,1390.0,2.0,2.0,80.0,0,0,0,0,0,0,0,0,0,0
3852,1,1,3,1550.0,2.0,2.0,90.0,0,0,0,0,0,0,0,0,0,0
3853,3,1,11,1200.0,6.0,3.0,150.0,0,0,0,0,0,0,0,0,0,0
3854,2,1,2,919.0,2.0,1.0,49.0,0,1,0,0,0,0,0,0,0,0
3855,3,0,3,1625.0,3.0,0.0,80.0,0,0,0,0,0,0,0,0,0,0
3856,1,1,2,1195.0,2.0,2.0,44.0,0,0,0,0,0,0,0,0,0,0
3857,1,1,6,2400.0,4.0,1.0,600.0,0,0,0,0,0,0,0,0,0,0
3858,1,1,2,1159.0,2.0,1.0,60.0,0,0,0,0,0,0,0,0,0,0
3859,1,0,3,1386.0,3.0,1.0,57.46,0,0,0,0,0,0,0,0,1,0
3860,1,1,2,1197.0,2.0,1.0,79.0,0,0,0,0,0,0,0,0,0,0
3861,1,0,4,2690.0,4.0,3.0,191.0,0,0,0,0,0,0,0,0,0,0
3862,1,1,4,4303.5,2.0,2.0,226.0,0,0,0,0,0,0,0,0,0,0
3863,1,0,3,1295.0,2.0,1.0,50.28,0,0,0,0,0,0,0,0,0,0
3864,2,0,3,1310.0,2.0,1.0,37.83,0,0,0,0,0,0,0,0,0,0
3865,1,0,2,1132.0,2.0,1.0,79.28,0,0,0,0,0,0,0,0,1,0
3866,2,1,3,2350.0,3.0,2.0,400.0,0,0,0,0,0,0,0,0,0,0
3867,3,1,4,2400.0,4.0,2.0,500.0,0,0,0,0,0,0,0,0,0,0
3868,1,0,3,1645.0,3.0,2.0,135.0,0,1,0,0,0,0,0,0,0,0
3869,1,0,2,1200.0,2.0,1.0,45.84,0,0,0,0,0,0,0,0,1,0
3870,3,1,4,3000.0,4.0,0.0,330.0,0,0,0,0,0,0,0,0,1,0
3871,1,1,3,1937.0,3.0,2.0,140.0,0,0,0,1,0,0,0,0,0,0
3872,1,1,2,1015.0,2.0,2.0,33.5,0,0,0,0,0,0,0,0,0,0
3873,1,1,2,1080.0,2.0,2.0,39.0,0,0,0,0,0,0,0,0,0,0
3874,1,1,3,1350.0,2.0,2.0,80.99,0,0,0,0,0,0,0,0,0,0
3875,1,0,3,1149.0,2.0,2.0,29.0,0,0,0,0,0,0,0,0,0,0
3876,1,1,2,1185.0,2.0,2.0,59.0,0,0,0,0,0,0,0,0,0,0
3877,1,1,3,1720.0,3.0,1.0,135.0,0,0,0,0,0,0,0,0,0,0
3878,1,1,3,2080.0,3.0,3.0,175.0,0,1,0,0,0,0,0,0,0,0
3879,3,1,3,1500.0,3.0,1.0,87.0,0,0,0,0,0,0,0,0,0,0
3880,1,1,3,1566.0,3.0,2.0,97.0,0,0,0,0,0,0,0,0,0,1
3881,1,1,3,2386.0,3.0,2.0,334.0,0,0,0,0,0,0,0,0,0,0
3882,3,1,4,1500.0,4.0,0.0,110.0,0,0,0,0,0,0,0,0,0,0
3883,1,1,2,1290.0,2.0,1.0,49.02,0,0,0,0,0,0,0,0,0,0
3884,2,0,3,1531.0,3.0,2.0,72.0,0,0,0,0,0,0,0,0,0,0
3885,1,1,3,1839.0,3.0,3.0,165.0,0,0,0,0,0,0,0,0,0,0
3886,3,1,4,4200.0,4.0,1.0,760.0,0,0,0,0,0,0,0,0,0,0
3887,1,0,3,1400.0,2.0,2.0,40.43,0,0,0,0,0,0,0,0,0,0
3888,1,1,2,550.0,1.0,1.0,15.0,1,0,0,0,0,0,0,0,0,0
3889,1,1,2,1140.0,2.0,2.0,39.0,0,0,0,0,0,0,0,0,1,0
3890,1,0,3,1343.5,3.0,0.0,57.76,0,0,0,0,0,0,0,0,0,0
3891,2,1,4,2000.0,4.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0
3892,2,1,2,1100.0,2.0,1.0,46.0,0,0,0,0,0,0,0,0,0,0
3893,2,1,2,1200.0,2.0,2.0,55.0,0,0,0,0,0,0,0,0,0,0
3894,1,0,3,1618.0,3.0,1.0,68.0,0,0,0,0,0,0,0,0,0,0
3895,1,0,4,2830.0,5.0,2.0,160.0,0,0,0,0,0,0,0,0,1,0
3896,1,1,3,1315.0,2.0,2.0,74.0,0,0,0,0,0,0,0,1,0,0
3897,1,1,2,1141.0,2.0,1.0,42.75,0,0,0,0,0,0,0,0,0,0
3898,1,1,2,1080.0,2.0,2.0,55.0,0,0,0,0,0,0,0,0,0,0
3899,1,1,2,1200.0,2.0,2.0,60.0,0,0,0,0,0,0,0,0,0,0
3900,1,1,2,1111.0,2.0,2.0,41.88,0,0,0,0,0,0,0,0,0,0
3901,1,1,2,1022.0,2.0,1.0,45.9,0,0,0,0,0,0,0,0,0,0
3902,1,1,2,1275.0,2.0,2.0,65.0,0,0,0,0,0,0,0,0,0,0
3903,1,1,2,900.0,2.0,1.0,70.0,0,0,0,0,0,0,0,0,0,0
3904,1,1,2,1224.0,2.0,3.0,39.2,0,0,0,0,0,0,0,0,0,0
3905,1,1,2,1135.0,2.0,3.0,43.0,0,0,0,0,0,0,0,0,0,0
3906,1,1,2,1050.0,2.0,2.0,52.1,0,0,0,0,0,0,0,0,0,0
3907,1,1,3,1535.0,3.0,2.0,86.0,0,0,0,0,0,0,0,0,0,0
3908,1,0,2,1392.0,2.0,1.0,130.0,0,0,0,0,0,0,0,0,0,0
3909,1,1,2,1050.0,2.0,2.0,72.0,0,0,0,0,0,0,0,0,0,0
3910,1,0,3,1513.0,3.0,1.0,103.0,0,0,0,0,0,0,0,0,0,0
3911,1,1,3,1621.0,3.0,3.0,72.0,0,0,0,0,0,0,0,0,0,0
3912,1,1,2,892.0,2.0,1.0,39.0,0,0,0,0,0,0,0,0,0,0
3913,1,1,2,1205.0,2.0,1.0,40.0,0,0,0,0,0,0,0,0,1,0
3914,1,0,3,1355.0,3.0,2.0,83.87,0,1,0,0,0,0,0,0,0,0
3915,3,1,5,1250.0,5.0,2.0,300.0,0,0,0,0,0,0,0,0,0,0
3918,1,1,2,1400.0,2.0,2.0,168.0,0,0,0,0,0,0,0,0,0,0
3919,1,0,2,726.0,2.0,1.0,35.0,0,0,0,0,0,0,0,0,0,0
3920,3,1,3,1500.0,3.0,2.0,149.0,0,0,0,0,0,0,0,0,0,0
3921,1,1,4,3895.0,4.0,2.0,405.0,0,1,0,0,0,0,0,0,0,0
3922,1,0,2,1079.0,2.0,2.0,41.0,0,0,0,0,0,0,0,0,0,0
3923,1,1,2,1170.0,2.0,2.0,46.0,0,0,0,0,0,0,0,0,0,0
3924,1,1,2,1104.0,2.0,2.0,39.0,0,0,0,0,0,0,0,0,0,0
3925,1,1,2,950.0,2.0,1.0,45.0,0,0,1,0,0,0,0,0,0,0
3926,2,1,4,4818.0,4.0,3.0,390.0,0,0,0,0,0,0,0,0,0,0
3927,2,1,3,1650.0,2.0,1.0,52.0,0,0,0,0,0,0,0,0,0,0
3928,1,0,3,1559.0,3.0,2.0,127.0,0,0,0,0,0,0,0,0,0,0
3929,2,1,2,1100.0,2.0,1.0,38.0,0,0,0,0,0,0,0,0,0,0
3930,1,1,3,1750.0,3.0,3.0,150.0,0,0,0,0,0,0,0,0,0,0
3931,1,0,2,1215.0,2.0,1.0,45.5,0,0,0,0,0,0,0,0,0,0
3932,1,0,3,1868.0,3.0,1.0,135.0,0,0,0,0,0,0,0,0,0,0
3933,2,0,2,1130.0,2.0,1.0,32.63,1,0,0,0,0,0,0,0,0,0
3934,1,1,3,1570.0,3.0,3.0,64.5,0,0,1,0,0,0,0,0,0,0
3935,1,1,3,1691.0,3.0,1.0,98.0,0,0,0,0,0,1,0,0,0,0
3936,2,1,5,4355.0,3.0,1.0,350.0,0,0,0,0,0,0,0,0,0,0
3937,1,0,2,1225.0,2.0,2.0,55.0,0,0,0,0,0,0,0,0,0,0
3938,1,1,3,1690.0,3.0,2.0,112.0,0,0,0,0,0,0,0,0,0,0
3939,1,1,2,1418.0,2.0,2.0,103.0,0,0,0,0,0,0,0,0,0,0
3940,1,1,4,1896.0,3.0,1.0,125.0,0,0,0,0,0,0,0,0,0,0
3941,1,0,1,605.0,1.0,1.0,40.0,0,0,0,0,0,0,0,0,0,0
3942,3,1,5,800.0,5.0,2.0,95.0,0,0,0,0,0,0,0,0,0,0
3943,1,1,2,900.0,2.0,2.0,32.5,0,0,0,0,0,0,0,0,0,0
3944,3,1,1,750.0,2.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0
3945,3,1,3,780.0,3.0,1.0,62.0,0,0,0,0,0,0,0,0,0,0
3946,1,1,2,908.0,2.0,1.0,26.0,0,0,0,0,0,0,0,0,0,0
3948,1,1,4,3216.0,4.0,1.0,226.0,0,0,0,0,0,0,1,0,0,0
3949,3,1,5,2400.0,4.0,1.0,225.0,0,0,0,0,0,0,0,0,0,0
3950,2,1,2,1400.0,2.0,2.0,68.0,0,0,0,0,0,0,0,0,0,0
3951,1,1,2,1092.0,2.0,2.0,44.0,0,0,0,0,0,0,0,0,0,0
3952,1,1,2,1255.0,2.0,2.0,74.0,0,0,0,0,0,0,0,0,0,0
3953,2,1,3,1500.0,2.0,1.0,100.0,1,0,0,0,0,0,0,0,0,0
3954,1,0,2,1296.0,2.0,2.0,72.0,0,0,0,0,0,0,1,0,0,0
3955,1,1,2,925.0,2.0,3.0,38.0,0,0,0,0,0,0,0,0,0,0
3956,2,1,2,1023.0,2.0,2.0,42.0,0,0,0,0,1,0,0,0,0,0
3957,2,1,2,600.0,3.0,2.0,75.0,0,0,0,0,0,0,0,0,0,0
3958,1,0,2,1020.0,2.0,1.0,44.5,0,0,0,0,0,0,1,0,0,0
3959,1,0,3,1530.0,3.0,2.0,77.0,0,0,0,0,0,0,0,0,0,0
3960,1,1,3,1650.0,3.0,2.0,71.0,0,0,0,0,0,0,0,0,0,0
3961,2,1,3,1605.0,2.0,3.0,85.0,0,0,0,0,0,0,0,0,0,0
3962,1,1,2,1925.0,2.0,1.0,50.0,0,0,0,0,0,0,0,0,0,0
3963,1,1,2,1190.0,2.0,2.0,50.66,0,0,0,0,0,0,0,0,0,0
3964,1,1,3,1374.0,3.0,2.0,68.0,0,0,0,0,0,0,0,0,0,0
3965,2,1,2,1140.0,2.0,2.0,65.0,0,0,0,0,0,0,0,0,0,0
3966,1,1,3,1725.0,3.0,2.0,130.0,0,0,0,0,0,0,0,0,0,0
3967,1,1,3,1075.0,2.0,1.0,50.0,0,0,0,0,0,0,0,0,0,0
3968,1,1,3,1574.0,3.0,1.0,93.34,0,0,0,0,0,0,0,0,0,0
3969,2,1,1,965.0,1.0,1.0,32.0,0,0,0,0,0,0,0,0,0,0
3970,1,1,3,1550.0,3.0,2.0,83.0,0,0,0,1,0,0,0,0,0,0
3971,1,1,2,1205.0,2.0,2.0,60.0,0,0,0,0,0,0,0,0,0,0
3972,1,1,3,1082.0,2.0,1.0,55.0,0,0,0,0,0,0,0,0,0,0
3973,1,1,3,1215.0,2.0,2.0,52.85,0,0,0,0,0,0,0,1,0,0
3974,1,1,4,2483.0,5.0,2.0,230.0,0,1,0,0,0,0,0,0,0,0
3975,3,0,2,1200.0,3.0,1.0,46.14,0,0,0,0,0,0,0,0,0,0
3976,1,1,1,1500.0,1.0,1.0,19.5,0,0,0,0,0,0,0,0,0,0
3977,3,0,4,2360.0,4.0,2.0,600.0,0,0,0,0,0,0,0,0,0,0
3978,1,1,4,3198.0,4.0,2.0,250.0,0,0,0,0,0,0,0,0,0,0
3979,1,1,3,1452.0,3.0,3.0,60.98,0,0,1,0,0,0,0,0,0,0
3980,1,0,3,1329.0,2.0,2.0,41.0,0,0,0,0,0,0,0,0,0,0
3981,1,1,2,1125.0,2.0,1.0,44.0,0,0,0,0,0,0,0,0,0,0
3982,3,1,2,1200.0,2.0,0.0,70.0,0,0,0,0,0,0,0,0,0,0
3983,2,1,3,1350.0,3.0,3.0,39.97,0,0,0,0,0,1,0,0,0,0
3984,1,1,3,1312.5,3.0,0.0,51.19,0,0,0,0,0,0,0,1,0,0
3985,1,0,3,2600.0,3.0,2.0,195.0,0,1,0,0,0,0,0,0,0,0
3986,3,1,2,1200.0,2.0,1.0,160.0,0,0,0,0,0,0,0,0,0,0
3987,2,0,3,1220.0,3.0,1.0,35.23,0,0,0,0,0,0,0,0,0,0
3988,1,1,2,1255.0,2.0,1.0,80.0,0,0,0,0,0,0,0,0,0,0
3989,1,1,3,1904.0,3.0,3.0,155.0,0,0,0,0,0,0,0,0,0,0
3990,1,1,2,1329.0,2.0,2.0,70.0,0,0,0,0,0,0,0,0,0,0
3991,3,1,2,1200.0,2.0,1.0,60.0,0,0,0,0,0,0,0,0,0,0
3992,1,1,3,2135.0,3.0,2.0,160.0,0,0,0,0,0,0,0,0,0,0
